candidate_id,first_name,last_name,email,phone,location_city,location_country,current_company,current_title,linkedin_url,created_date
CAND-0159,Damian,Lewandowski,damian.lewandowski@gmail.com,418.383.5523x12432,Tallinn,Estonia,Ubisoft,CRM Manager,,2025-02-06
CAND-0160,Agnieszka,Kaminski,agnieszka.kaminski@yahoo.com,(777)499-7995,Kyiv,Ukraine,Playtika,Head of Legal,linkedin.com/in/agnieszka-kaminski-398,2024-03-11
CAND-0161,Charlotte,Hughes,charlotte.hughes@outlook.com,917.974.4905x814,Warsaw,Poland,SumUp,Senior Analytics Engineer,linkedin.com/in/charlotte-hughes-712,2025-05-05
CAND-0162,Halyna,Kovalchuk,halyna.kovalchuk@yahoo.com,8059411998,Gdansk,Poland,Checkout.com,Product Manager,linkedin.com/in/halyna-kovalchuk-463,2024-06-19
CAND-0163,Yaroslav,Boyko,yaroslav.boyko@protonmail.com,001-480-279-3597,Kyiv,Ukraine,Telia,Associate Product Manager,linkedin.com/in/yaroslav-boyko-864,2025-06-15
CAND-0164,Iryna,Oliynyk,iryna.oliynyk@gmail.com,415.718.2037x788,Kyiv,Ukraine,EA Games,Data Analyst,linkedin.com/in/iryna-oliynyk-402,2025-03-01
CAND-0165,Andrei,Ivanov,andrei.ivanov@gmail.com,(846)665-9051x518,Kyiv,Ukraine,TrueLayer,Senior Legal Counsel,linkedin.com/in/andrei-ivanov-813,2025-04-08
CAND-0166,Michal,Kowalski,michal.kowalski@gmail.com,392-651-9254x629,London,United Kingdom,Revolut,Senior CRM Manager,linkedin.com/in/michal-kowalski-673,2025-03-12
CAND-0167,Marius,Nagy,marius.nagy@gmail.com,+1-265-728-1685,Kaunas,Lithuania,Playtika,Senior Performance Marketer,linkedin.com/in/marius-nagy-821,2024-08-07
CAND-0168,Viktorija,Radzevicius,viktorija.radzevicius@gmail.com,,Krakow,Poland,Danske Bank,Customer Support Specialist,linkedin.com/in/viktorija-radzevicius-983,2025-05-16
CAND-0169,Alina,Kovalchuk,alina.kovalchuk@yahoo.com,223-757-3322x1418,Vilnius,Lithuania,Atea,Compliance Manager,,2024-03-27
CAND-0170,Alexander,Weber,alexander.weber@gmail.com,001-592-996-2229x27065,London,United Kingdom,Barclays Technology,Talent Acquisition Specialist,linkedin.com/in/alexander-weber-533,2024-07-09
CAND-0171,Magdalena,Wisniewski,magdalena.wisniewski@yahoo.com,+1-947-638-3473x597,Warsaw,Poland,Wise,Operations Manager,,2024-01-10
CAND-0172,Damian,Wozniak,damian.wozniak@yahoo.com,001-368-386-2392x40758,Kaunas,Lithuania,DXC Technology,Senior TA Specialist,linkedin.com/in/damian-wozniak-184,2024-02-01
CAND-0173,James,Taylor,james.taylor@gmail.com,812-247-8261x3750,Vilnius,Lithuania,LMT,Senior Legal Counsel,linkedin.com/in/james-taylor-374,2025-01-10
CAND-0174,Larysa,Lytovchenko,larysa.lytovchenko@outlook.com,(485)236-1530x5152,Lviv,Ukraine,Nord Security,Growth Manager,linkedin.com/in/larysa-lytovchenko-456,2024-03-30
CAND-0175,Marcin,Jankowski,marcin.jankowski@protonmail.com,872-377-9010x4328,Kaunas,Lithuania,Miniclip,Talent Acquisition Specialist,,2024-07-30
CAND-0176,Hannah,Taylor,hannah.taylor@yahoo.com,001-243-541-0369x71179,Warsaw,Poland,Devbridge,Senior Financial Analyst,linkedin.com/in/hannah-taylor-868,2025-02-25
CAND-0177,Andrei,Toth,andrei.toth@gmail.com,001-724-360-9539x621,Riga,Latvia,Swedbank,Compliance Specialist,linkedin.com/in/andrei-toth-484,2025-04-07
CAND-0178,Viktorija,Zukauskas,viktorija.zukauskas@yahoo.com,388.788.0670x65405,London,United Kingdom,Danske Bank,Head of Compliance,linkedin.com/in/viktorija-zukauskas-989,2024-04-05
CAND-0179,Christian,Hartmann,christian.hartmann@gmail.com,,Kaunas,Lithuania,Telia,Senior Performance Marketer,,2024-12-11
CAND-0180,Mykhailo,Oliynyk,mykhailo.oliynyk@gmail.com,,Kyiv,Ukraine,King,Principal Product Manager,linkedin.com/in/mykhailo-oliynyk-978,2024-06-10
CAND-0181,Rafal,Wojcik,rafal.wojcik@protonmail.com,,Hamburg,Germany,EPAM Systems,Senior Analytics Manager,linkedin.com/in/rafal-wojcik-469,2024-09-13
CAND-0182,Greta,Petrauskas,greta.petrauskas@outlook.com,419.952.0585,London,United Kingdom,N26,Senior HR Business Partner,linkedin.com/in/greta-petrauskas-588,2024-03-20
CAND-0183,Erikas,Kazlauskas,erikas.kazlauskas@gmail.com,001-772-621-7043x030,Riga,Latvia,Telia,Senior Data Engineer,linkedin.com/in/erikas-kazlauskas-848,2024-04-14
CAND-0184,Mindaugas,Stonkus,mindaugas.stonkus@outlook.com,,Kyiv,Ukraine,Adform,Data Analyst,linkedin.com/in/mindaugas-stonkus-268,2025-03-26
CAND-0185,Bartosz,Zielinski,bartosz.zielinski@yahoo.com,868.874.0345x05415,Amsterdam,Netherlands,Pipedrive,Product Manager,linkedin.com/in/bartosz-zielinski-493,2024-12-25
CAND-0186,Andrei,Toth,andrei.toth1@gmail.com,001-876-452-7758x4161,Warsaw,Poland,Zynga,Finance Manager,,2024-11-04
CAND-0187,Jolanta,Zukauskas,jolanta.zukauskas@gmail.com,+1-845-411-5447,Kyiv,Ukraine,Contentful,Senior Legal Counsel,linkedin.com/in/jolanta-zukauskas-708,2024-03-13
CAND-0188,Tetyana,Kravchenko,tetyana.kravchenko@gmail.com,001-775-470-5964x016,Riga,Latvia,Luminor,Operations Specialist,,2024-03-15
CAND-0189,Gintaras,Gudas,gintaras.gudas@gmail.com,,Wroclaw,Poland,Swedbank,Senior FP&A Analyst,linkedin.com/in/gintaras-gudas-511,2024-03-25
CAND-0190,Oksana,Tkachenko,oksana.tkachenko@gmail.com,7298702135,Berlin,Germany,Delivery Hero,Senior Analytics Engineer,linkedin.com/in/oksana-tkachenko-881,2024-03-08
CAND-0191,Krzysztof,Kowalski,krzysztof.kowalski@gmail.com,001-409-727-5571,Kaunas,Lithuania,LMT,Platform Engineer,linkedin.com/in/krzysztof-kowalski-279,2024-05-02
CAND-0192,Tomas,Butkus,tomas.butkus@outlook.com,,Krakow,Poland,SumUp,BI Analyst,,2024-04-30
CAND-0193,Daniel,Evans,daniel.evans@gmail.com,(654)931-0278x6814,Warsaw,Poland,Ubisoft,Lead UX Researcher,linkedin.com/in/daniel-evans-979,2024-06-19
CAND-0194,Michal,Kaminski,michal.kaminski@protonmail.com,494.973.1217,Warsaw,Poland,Barclays Technology,Junior Backend Engineer,linkedin.com/in/michal-kaminski-583,2025-01-07
CAND-0195,Mateusz,Wozniak,mateusz.wozniak@protonmail.com,455-718-8442,Kaunas,Lithuania,Accenture,Senior CRM Manager,linkedin.com/in/mateusz-wozniak-945,2024-03-20
CAND-0196,Yaroslav,Kovalenko,yaroslav.kovalenko@gmail.com,431.332.3705x89578,Berlin,Germany,King,Compensation and Benefits Analyst,,2024-11-14
CAND-0197,Anna,Lewandowski,anna.lewandowski@gmail.com,446-778-6691,Kyiv,Ukraine,Miniclip,Senior CRM Manager,,2024-07-19
CAND-0198,Sandra,Fischer,sandra.fischer@gmail.com,+1-217-378-5289x2268,Kaunas,Lithuania,N26,Trust and Safety Lead,,2024-12-09
CAND-0199,Neringa,Paulauskas,neringa.paulauskas@gmail.com,624.422.5358x41438,Warsaw,Poland,DXC Technology,Head of Engineering,,2024-04-05
CAND-0200,Dovydas,Ambrazas,dovydas.ambrazas@protonmail.com,,Berlin,Germany,Pipedrive,Principal Product Manager,linkedin.com/in/dovydas-ambrazas-681,2024-03-04
CAND-0201,Agnieszka,Kowalczyk,agnieszka.kowalczyk@gmail.com,,Wroclaw,Poland,Swedbank,Partner Operations Manager,linkedin.com/in/agnieszka-kowalczyk-307,2024-05-19
CAND-0202,Olivia,Jones,olivia.jones@gmail.com,+1-749-281-8299x2299,Warsaw,Poland,TransferGo,Senior Operations Manager,linkedin.com/in/olivia-jones-574,2024-09-28
CAND-0203,Vladislav,Fedorov,vladislav.fedorov@gmail.com,2109943969,Amsterdam,Netherlands,Tesonet,Group Product Manager,linkedin.com/in/vladislav-fedorov-150,2024-11-02
CAND-0204,Tadas,Daunoras,tadas.daunoras@yahoo.com,+1-884-947-3647x1027,Warsaw,Poland,LMT,Product Lead,linkedin.com/in/tadas-daunoras-163,2024-08-15
CAND-0205,Vaida,Jankauskas,vaida.jankauskas1@yahoo.com,335.792.5556x258,Hamburg,Germany,Bolt,VP of Engineering,,2025-03-30
CAND-0206,Matthew,Robinson,matthew.robinson@gmail.com,671.847.3210,Wroclaw,Poland,Vinted,Senior Analytics Manager,,2025-02-08
CAND-0207,Rafal,Wisniewski,rafal.wisniewski@gmail.com,+1-963-625-9532x787,Vilnius,Lithuania,Personio,Senior Legal Manager,linkedin.com/in/rafal-wisniewski-731,2024-09-08
CAND-0208,Daryna,Oliynyk,daryna.oliynyk@gmail.com,901.968.7339x5004,Kaunas,Lithuania,Luminor,Senior CRM Manager,linkedin.com/in/daryna-oliynyk-921,2024-01-20
CAND-0209,Zsuzsanna,Smirnov,zsuzsanna.smirnov@yahoo.com,,Kaunas,Lithuania,Ubisoft,Operations Specialist,linkedin.com/in/zsuzsanna-smirnov-711,2024-08-12
CAND-0210,Laura,Petrauskas,laura.petrauskas@outlook.com,580-716-2456x5060,Kyiv,Ukraine,N26,Data Engineer,linkedin.com/in/laura-petrauskas-935,2024-02-27
CAND-0211,Mia,Robinson,mia.robinson@outlook.com,+1-341-468-7849,Riga,Latvia,Wise,BI Analyst,,2025-01-02
CAND-0212,Rafal,Fedorov,rafal.fedorov@yahoo.com,865-258-5239,Wroclaw,Poland,DXC Technology,Financial Analyst,linkedin.com/in/rafal-fedorov-338,2024-08-12
CAND-0213,Rytis,Gudas,rytis.gudas@gmail.com,4027578729,Vilnius,Lithuania,Accenture,Junior Frontend Engineer,,2025-06-22
CAND-0214,Zsuzsanna,Petrov,zsuzsanna.petrov@yahoo.com,+1-652-969-4958x887,Warsaw,Poland,Adform,Senior Analytics Engineer,,2025-05-13
CAND-0215,Taras,Lytovchenko,taras.lytovchenko@yahoo.com,,Warsaw,Poland,EA Games,BI Analyst,linkedin.com/in/taras-lytovchenko-846,2024-01-02
CAND-0216,Petra,Fedorov,petra.fedorov@gmail.com,9556169409,Warsaw,Poland,Miniclip,Senior Growth Manager,,2024-05-24
CAND-0217,Filip,Lewandowski,filip.lewandowski@gmail.com,+1-299-330-9728x9623,Gdansk,Poland,,,linkedin.com/in/filip-lewandowski-443,2025-04-02
CAND-0218,Lukas,Urbonas,lukas.urbonas1@gmail.com,,London,United Kingdom,Vinted,Compensation and Benefits Analyst,,2025-02-27
CAND-0219,Damian,Nowak,damian.nowak@outlook.com,,Krakow,Poland,N26,Senior Data Analyst,linkedin.com/in/damian-nowak-426,2024-09-24
CAND-0220,Andrei,Petrov,andrei.petrov@gmail.com,907.256.2636,Krakow,Poland,Pipedrive,Trust and Safety Lead,,2024-02-01
CAND-0221,Weronika,Zielinski,weronika.zielinski@gmail.com,001-728-738-5786x527,Warsaw,Poland,Zalando,Senior TA Specialist,linkedin.com/in/weronika-zielinski-404,2024-08-31
CAND-0222,Rokas,Stonkus,rokas.stonkus@gmail.com,+1-749-973-3484x34437,Kaunas,Lithuania,Devbridge,Legal Counsel,linkedin.com/in/rokas-stonkus-753,2024-10-25
CAND-0223,Mikhail,Kovacs,mikhail.kovacs@outlook.com,(284)641-9866x524,Hamburg,Germany,SumUp,Principal Product Manager,linkedin.com/in/mikhail-kovacs-490,2025-01-13
CAND-0224,Erikas,Daunoras,erikas.daunoras@gmail.com,001-415-374-7338x484,Warsaw,Poland,Vinted,Data Engineering Manager,linkedin.com/in/erikas-daunoras-452,2025-02-27
CAND-0225,Ioana,Popescu,ioana.popescu@outlook.com,,Kaunas,Lithuania,Checkout.com,Senior Legal Counsel,linkedin.com/in/ioana-popescu-180,2025-02-08
CAND-0226,Ioana,Fedorov,ioana.fedorov@yahoo.com,,London,United Kingdom,Miniclip,Analytics Engineer,linkedin.com/in/ioana-fedorov-271,2024-08-04
CAND-0227,Thomas,Jones,thomas.jones@protonmail.com,+1-993-330-8330x165,Kharkiv,Ukraine,Jam City,Analytics Manager,linkedin.com/in/thomas-jones-844,2024-03-09
CAND-0228,Simona,Mockus,simona.mockus@yahoo.com,+1-520-282-6773x45401,Amsterdam,Netherlands,Miniclip,Talent Acquisition Specialist,linkedin.com/in/simona-mockus-702,2024-04-12
CAND-0229,Anastasia,Kovacs,anastasia.kovacs@yahoo.com,,Amsterdam,Netherlands,SumUp,Senior TA Specialist,linkedin.com/in/anastasia-kovacs-382,2025-02-16
CAND-0230,Egle,Petrauskas,egle.petrauskas@outlook.com,,Warsaw,Poland,Contentful,Senior Mobile Engineer,,2024-01-21
CAND-0231,Katarzyna,Kowalczyk,katarzyna.kowalczyk@outlook.com,,London,United Kingdom,N26,Analytics Engineer,,2024-11-24
CAND-0232,Lukas,Gudas,lukas.gudas@outlook.com,(262)606-7240,Riga,Latvia,DXC Technology,Operations Manager,linkedin.com/in/lukas-gudas-826,2025-06-02
CAND-0233,Aleksandra,Kaminski,aleksandra.kaminski@gmail.com,001-491-954-7887,Amsterdam,Netherlands,Zalando,DevOps Engineer,linkedin.com/in/aleksandra-kaminski-469,2024-07-22
CAND-0234,Egle,Paulauskas,egle.paulauskas@protonmail.com,531-452-7420x549,Kaunas,Lithuania,Zynga,Compliance Specialist,linkedin.com/in/egle-paulauskas-458,2024-12-18
CAND-0235,Viktorija,Rimkus,viktorija.rimkus@gmail.com,+1-566-285-1612x275,Vilnius,Lithuania,Ubisoft,Senior Marketing Manager,linkedin.com/in/viktorija-rimkus-375,2025-02-23
CAND-0236,Larysa,Boyko,larysa.boyko@gmail.com,563-274-5499x045,Vilnius,Lithuania,Wise,QA Engineer,,2024-11-08
CAND-0237,Sophie,Wagner,sophie.wagner@outlook.com,,Berlin,Germany,Delivery Hero,Senior Compliance Manager,linkedin.com/in/sophie-wagner-107,2025-06-07
CAND-0238,Zsuzsanna,Kuznetsov,zsuzsanna.kuznetsov@protonmail.com,+1-417-942-6841x45933,Warsaw,Poland,Nord Security,Compliance Specialist,linkedin.com/in/zsuzsanna-kuznetsov-982,2024-10-10
CAND-0239,Neringa,Gudas,neringa.gudas@gmail.com,(579)356-8783,Warsaw,Poland,Vinted,Senior HR Business Partner,,2025-05-24
CAND-0240,Marius,Petrov,marius.petrov@outlook.com,478.751.9108x83982,Krakow,Poland,Ubisoft,Performance Marketing Manager,linkedin.com/in/marius-petrov-753,2025-05-02
CAND-0241,Ioana,Kovacs,ioana.kovacs@gmail.com,,Amsterdam,Netherlands,Wise,Financial Analyst,,2024-07-06
CAND-0242,Anastasia,Toth,anastasia.toth@gmail.com,971.239.7187x07286,Amsterdam,Netherlands,Luminor,Partner Operations Manager,linkedin.com/in/anastasia-toth-220,2025-04-26
CAND-0243,Viktorija,Grigas,viktorija.grigas@gmail.com,+1-374-206-4039,Amsterdam,Netherlands,SEB,Financial Analyst,linkedin.com/in/viktorija-grigas-305,2024-12-16
CAND-0244,Paulina,Wisniewski,paulina.wisniewski@gmail.com,,Vilnius,Lithuania,Pipedrive,Senior Legal Counsel,linkedin.com/in/paulina-wisniewski-159,2024-01-05
CAND-0245,Kamil,Kaminski,kamil.kaminski@gmail.com,(851)980-1704x62265,Kyiv,Ukraine,Pipedrive,Senior Analytics Engineer,linkedin.com/in/kamil-kaminski-588,2025-01-27
CAND-0246,Vaida,Kazlauskas,vaida.kazlauskas@gmail.com,,Krakow,Poland,Playtika,Senior Frontend Engineer,linkedin.com/in/vaida-kazlauskas-998,2024-12-18
CAND-0247,Lukasz,Wisniewski,lukasz.wisniewski@gmail.com,,Warsaw,Poland,Devbridge,Compliance Manager,linkedin.com/in/lukasz-wisniewski-803,2024-05-17
CAND-0248,Monika,Jankowski,monika.jankowski@gmail.com,(261)282-5128x6823,Hamburg,Germany,Swedbank,Platform Engineer,,2024-08-04
CAND-0249,Laura,Schmidt,laura.schmidt@gmail.com,378-268-6337x5243,Riga,Latvia,SEB,Finance Manager,linkedin.com/in/laura-schmidt-149,2024-04-20
CAND-0250,Jonas,Wagner,jonas.wagner@outlook.com,+1-269-803-3119x07903,Krakow,Poland,Cognizant,Data Analyst,linkedin.com/in/jonas-wagner-777,2024-04-13
CAND-0251,Leon,Wagner,leon.wagner@gmail.com,738.530.2843x959,Tallinn,Estonia,Devbridge,Group Product Manager,linkedin.com/in/leon-wagner-304,2024-09-26
CAND-0252,Zsuzsanna,Petrov,zsuzsanna.petrov@gmail.com,928-236-4408x9268,Krakow,Poland,Delivery Hero,Senior Legal Counsel,linkedin.com/in/zsuzsanna-petrov-191,2024-04-23
CAND-0253,Daria,Ionescu,daria.ionescu@yahoo.com,(568)556-6246x287,London,United Kingdom,SumUp,Senior Performance Marketer,linkedin.com/in/daria-ionescu-151,2024-04-12
CAND-0254,Isabelle,Taylor,isabelle.taylor@gmail.com,,Warsaw,Poland,TransferGo,Senior Product Lead,linkedin.com/in/isabelle-taylor-241,2024-06-23
CAND-0255,Weronika,Kowalczyk,weronika.kowalczyk@protonmail.com,527-708-6688x2634,Riga,Latvia,Wise,Principal Product Manager,linkedin.com/in/weronika-kowalczyk-494,2025-05-04
CAND-0256,Lily,Williams,lily.williams@gmail.com,+1-317-551-8304x6990,London,United Kingdom,Revolut,Principal Product Manager,,2025-03-24
CAND-0257,Saulius,Kazlauskas,saulius.kazlauskas@protonmail.com,,London,United Kingdom,Adform,Head of Legal,,2025-03-27
CAND-0258,Rytis,Kazlauskas,rytis.kazlauskas@protonmail.com,,Krakow,Poland,Ubisoft,Head of Marketing,linkedin.com/in/rytis-kazlauskas-804,2024-04-07
CAND-0259,Paulina,Lewandowski,paulina.lewandowski@protonmail.com,001-598-837-3540x33173,Kaunas,Lithuania,Paddle,Junior Frontend Engineer,linkedin.com/in/paulina-lewandowski-580,2025-05-22
CAND-0260,Tiberiu,Ivanov,tiberiu.ivanov2@gmail.com,685.746.7854,Warsaw,Poland,Barclays Technology,Senior Performance Marketer,linkedin.com/in/tiberiu-ivanov-340,2024-03-21
CAND-0261,Paulina,Nowak,paulina.nowak@outlook.com,277.617.5355x60932,Vilnius,Lithuania,DXC Technology,DevOps Engineer,linkedin.com/in/paulina-nowak-662,2024-01-01
CAND-0262,Mia,Hughes,mia.hughes@gmail.com,,Krakow,Poland,Freelance,Head of Compliance,,2024-08-16
CAND-0263,Janos,Fedorov,janos.fedorov@outlook.com,+1-899-564-2353,Kaunas,Lithuania,Bite,UX Researcher,linkedin.com/in/janos-fedorov-449,2024-12-29
CAND-0264,Amy,Thomas,amy.thomas@yahoo.com,485.247.7725x2287,Vilnius,Lithuania,Revolut,Compliance Specialist,linkedin.com/in/amy-thomas-725,2024-07-19
CAND-0265,Egle,Gudas,egle.gudas@outlook.com,,Vilnius,Lithuania,CGI,Product Lead,,2024-05-06
CAND-0266,Liam,Roberts,liam.roberts@yahoo.com,701.200.6231x20387,Berlin,Germany,TrueLayer,Senior DevOps Engineer,,2025-05-09
CAND-0267,Daria,Fedorov,daria.fedorov@gmail.com,+1-697-670-0886x008,Vilnius,Lithuania,SEB,Fraud Analyst,linkedin.com/in/daria-fedorov-723,2024-09-11
CAND-0268,Neringa,Daunoras,neringa.daunoras@gmail.com,5866211823,Tallinn,Estonia,Barclays Technology,FP&A Manager,,2024-08-10
CAND-0269,Neringa,Urbonas,neringa.urbonas@protonmail.com,(246)315-6793x341,London,United Kingdom,Wise,Senior Operations Specialist,linkedin.com/in/neringa-urbonas-696,2025-03-03
CAND-0270,Lea,Weber,lea.weber@outlook.com,,Krakow,Poland,Playtika,HR Business Partner,linkedin.com/in/lea-weber-868,2024-06-13
CAND-0271,Daria,Popescu,daria.popescu@protonmail.com,,Vilnius,Lithuania,Checkout.com,DevOps Engineer,linkedin.com/in/daria-popescu-988,2024-08-17
CAND-0272,Sarah,Schulz,sarah.schulz@protonmail.com,(366)287-0021x7659,London,United Kingdom,SEB,L&D Specialist,,2024-02-25
CAND-0273,Erikas,Levinskas,erikas.levinskas@protonmail.com,239.474.0148,Tallinn,Estonia,EA Games,Marketing Manager,linkedin.com/in/erikas-levinskas-281,2024-03-17
CAND-0274,Dovydas,Paulauskas,dovydas.paulauskas@outlook.com,703-892-6142x93968,Warsaw,Poland,SumUp,BI Analyst,linkedin.com/in/dovydas-paulauskas-577,2024-06-07
CAND-0275,Ruta,Rimkus,ruta.rimkus@outlook.com,,Krakow,Poland,Bolt,Operations Specialist,linkedin.com/in/ruta-rimkus-905,2025-06-01
CAND-0276,Egle,Jankauskas,egle.jankauskas@gmail.com,001-821-785-0163x15999,Vilnius,Lithuania,CGI,Operations Specialist,,2025-06-27
CAND-0277,Ewelina,Dabrowska,ewelina.dabrowska@gmail.com,4478735866,Kaunas,Lithuania,Contentful,Head of Marketing,linkedin.com/in/ewelina-dabrowska-915,2024-04-26
CAND-0278,Katarzyna,Kowalski,katarzyna.kowalski@yahoo.com,,Kaunas,Lithuania,Barclays Technology,Senior Compliance Manager,,2024-07-16
CAND-0279,Michal,Wisniewski,michal.wisniewski@yahoo.com,494-831-1426,Tallinn,Estonia,Delivery Hero,Senior Marketing Manager,,2024-07-29
CAND-0280,Halyna,Marchenko,halyna.marchenko@outlook.com,951-810-4754x12126,Wroclaw,Poland,Tesonet,Senior Mobile Engineer,linkedin.com/in/halyna-marchenko-175,2024-02-25
CAND-0281,Lukas,Radzevicius,lukas.radzevicius@gmail.com,,Kaunas,Lithuania,Bite,HR Business Partner,linkedin.com/in/lukas-radzevicius-221,2025-07-01
CAND-0282,Viktorija,Radzevicius,viktorija.radzevicius1@gmail.com,801-258-1995,Vilnius,Lithuania,Barclays Technology,UX Researcher,linkedin.com/in/viktorija-radzevicius-188,2024-10-15
CAND-0283,Thomas,Robinson,thomas.robinson@protonmail.com,666-618-3982x6224,Vilnius,Lithuania,N26,Data Scientist,,2024-05-27
CAND-0284,Vaida,Kazlauskas,vaida.kazlauskas@yahoo.com,,Vilnius,Lithuania,King,Senior DevOps Engineer,linkedin.com/in/vaida-kazlauskas-187,2024-11-08
CAND-0285,Vaida,Gudas,vaida.gudas@outlook.com,,Amsterdam,Netherlands,Tesonet,BI Analyst,linkedin.com/in/vaida-gudas-285,2024-02-25
CAND-0286,Ioana,Smirnov,ioana.smirnov@protonmail.com,921.526.4647x1543,Warsaw,Poland,Bolt,Management Accountant,linkedin.com/in/ioana-smirnov-438,2024-12-31
CAND-0287,Monika,Rimkus,monika.rimkus@yahoo.com,812.440.6596x575,Vilnius,Lithuania,DXC Technology,Senior Compliance Manager,linkedin.com/in/monika-rimkus-256,2025-01-08
CAND-0288,Olivia,Smith,olivia.smith@gmail.com,759-837-5265x4793,Warsaw,Poland,Freelance,L&D Specialist,linkedin.com/in/olivia-smith-850,2024-12-05
CAND-0289,Rafal,Kovacs,rafal.kovacs@outlook.com,565-919-3982x807,Vilnius,Lithuania,Zynga,Senior Product Lead,,2024-07-20
CAND-0290,Viktorija,Jankauskas,viktorija.jankauskas@gmail.com,,Tallinn,Estonia,EA Games,HR Manager,,2024-09-23
CAND-0291,Mariya,Marchenko,mariya.marchenko@gmail.com,916-872-4342x6617,Warsaw,Poland,EA Games,Management Accountant,linkedin.com/in/mariya-marchenko-506,2025-01-07
CAND-0292,Larysa,Moroz,larysa.moroz@protonmail.com,+1-386-580-5891,Berlin,Germany,Bite,Data Engineer,,2025-05-10
CAND-0293,Tiberiu,Toth,tiberiu.toth1@gmail.com,+1-552-990-9656x10143,Warsaw,Poland,,,linkedin.com/in/tiberiu-toth-910,2025-01-04
CAND-0294,Anna,Kowalski,anna.kowalski@protonmail.com,(367)398-2507x146,London,United Kingdom,TrueLayer,FP&A Manager,linkedin.com/in/anna-kowalski-683,2024-06-27
CAND-0295,Piotr,Wozniak,piotr.wozniak@gmail.com,001-925-745-7387x5717,Hamburg,Germany,TrueLayer,L&D Specialist,linkedin.com/in/piotr-wozniak-593,2024-01-07
CAND-0296,Andriy,Bondarenko,andriy.bondarenko@gmail.com,440-410-5123,Warsaw,Poland,Tesonet,Data Analyst,linkedin.com/in/andriy-bondarenko-524,2024-12-04
CAND-0297,Philipp,Becker,philipp.becker@gmail.com,886-873-6226x60937,Tallinn,Estonia,Luminor,Frontend Engineer,linkedin.com/in/philipp-becker-264,2024-05-17
CAND-0298,Bohdan,Shevchenko,bohdan.shevchenko@gmail.com,7337419182,Wroclaw,Poland,TrueLayer,Senior HR Business Partner,,2024-10-17
CAND-0299,Janos,Smirnov,janos.smirnov@outlook.com,871.347.8596,Riga,Latvia,Zynga,Data Engineering Manager,linkedin.com/in/janos-smirnov-623,2024-09-27
CAND-0300,Gabija,Radzevicius,gabija.radzevicius@gmail.com,(557)692-4991x251,Kaunas,Lithuania,Nord Security,QA Engineer,linkedin.com/in/gabija-radzevicius-946,2024-06-02
CAND-0301,Oleh,Moroz,oleh.moroz@yahoo.com,825-828-6692,Kyiv,Ukraine,Barclays Technology,UX Researcher,linkedin.com/in/oleh-moroz-717,2024-01-02
CAND-0302,Petra,Kuznetsov,petra.kuznetsov@outlook.com,(478)728-2742,Vilnius,Lithuania,TrueLayer,Compensation and Benefits Analyst,,2025-01-25
CAND-0303,Ewelina,Mazur,ewelina.mazur@protonmail.com,890.950.7236x887,Kaunas,Lithuania,SumUp,Legal Manager,linkedin.com/in/ewelina-mazur-997,2025-02-22
CAND-0304,Tomas,Radzevicius,tomas.radzevicius@yahoo.com,(477)921-9034x04384,Vilnius,Lithuania,Freelance,Senior Performance Marketer,linkedin.com/in/tomas-radzevicius-209,2024-06-07
